DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
06/30/2006,0.01646393969295534,0.008006965965409039,-0.004657702541426535,0.01923833667962407,0.01447150074644543,-0.007131364295583795,0.0003902651079583201,0.02611261166451873,0.03704095539089869,-0.0044852657945165155,0.003938438439243425,-0.02764297473352209,0.02075016458027647,0.07400484720984343,0.03249631512977922,0.0014572741719683533,-0.003614297119189428,-0.011792308134868985,0.037715983130112686,-0.023759043200242122,0.03229185632458442,-0.00285063174156471,-0.02516289553170567,0.0024628552117886863,0.0033873738635871757,0.004168051648069401,0.0033198413084115337,0.003874993062703307,0.002204653257215264
07/31/2006,0.012471289387264065,0.06375809069814935,0.0357901736260052,-0.005533411704202491,0.012282022373917918,0.04634336050645868,0.004856096507040839,0.012920195019719038,0.019359001373213756,0.01812311760838623,0.0007130314805745171,0.015218196510061965,-0.033459911296792766,0.03333309597926731,0.01982023337285433,0.007213454272797714,0.033132429568300446,0.047873713738428636,0.02761197244842186,-0.0007426629321958447,-0.01153406078329107,-0.035776949028903667,0.03633068620478323,0.023328144762087884,0.019483541199628383,0.016230392963498298,0.018103610659517835,0.020937796422452783,0.017909679785979744
08/31/2006,0.01627562371586989,-0.018845509005342913,6.003009108746654e-05,-0.006007926127752849,0.007101996345189082,-0.004694529560540282,0.04201910203092224,-0.0061616091031198306,0.002165851317656754,0.009272543650328815,0.0023612601463680618,-0.017129479511423493,-0.02118407991645027,-0.012900560293629914,-0.0024396161940307692,0.03326242327732047,-0.00041253849654560915,-0.009336406297285882,0.006586611661286132,-0.009105263103545497,0.031410079851421836,0.014228108748010388,0.015320860986782679,-0.004976231314489322,-0.001147024483464652,0.0020755108351060343,0.004902974634144197,-0.005061894790665768,-0.0009064312566581228
09/30/2006,0.026137423140842803,0.03919489800470988,0.015331861540408793,0.047522741865179505,-0.019312427560994393,-0.026674246207862694,-0.006683888350783251,0.07446531259886788,0.036501892734501176,0.019730990221013066,0.010291779185152861,-0.02128458093165686,-0.0056439178228632975,-0.026798353245066235,0.029128462922667533,0.01929559345859539,0.003765678640610769,0.036884847030333415,-0.03257134695780955,0.006340682490099931,-0.0057160338993782235,0.05420272633701668,-0.017769778143682465,0.005204791288286071,0.00876922300224185,0.01174537404848923,0.009633887793783451,0.008786958688812282,0.00724843777805774
10/31/2006,-0.027562429915303707,0.024811875073534086,0.01646237978431489,-0.023306545558991303,-0.02576773338180903,0.03216439964387185,-0.005525232585400795,0.05860455512059312,0.034274933183876276,0.0025595142831947833,0.020077534105539772,0.04015588122522948,-0.04029526375689941,0.01816298823753744,0.010927662132027897,0.01472439621309217,-0.009936798384796374,-0.011388923016738136,0.011627958627893597,0.01978957851691872,0.0002738597968060738,-0.010451664926565941,0.0037434004485807117,0.002804156034223003,0.0019316833285215277,0.0011899873618332587,0.01466684168999324,0.0006992498138332191,-0.016812804166416444
11/30/2006,-0.03694228909768256,-0.04903076053235399,-0.03027279183843434,-0.07621890440806056,0.0016935984176466847,-0.0005445011647219593,-0.013583084196743905,-0.03341395237780778,-0.02908004045908814,-0.010392457053409673,0.01814594067328332,-0.027236146327709747,0.024108630631205524,0.035131569629817797,0.04542188181087634,0.006869179747965026,-0.00027098396832117826,-0.012161981799957719,-0.007798975097930101,-0.008008021037451218,0.03100309142631207,0.031138856360018816,-0.037211265235307295,0.0004788637141748763,-0.0035491951475028253,-0.006941552509965353,-0.0022758751417705546,-0.005745274808375344,0.00021712212245501503
12/31/2006,-0.02202825916513681,-0.00831031044641464,-0.016028437950909285,0.0013559350942089334,-0.014251663947400926,-0.0026365128141888176,-0.061521084089992684,-0.02328539986969517,-0.03585092696255419,-0.008381483310620146,0.0009305224490288415,0.011742003280485018,0.03941174370997963,0.019798274532161667,0.02478148486268696,0.018118762492430645,0.009529486706141406,-0.003232064898162506,0.06638289960966336,0.05180973042014239,0.03061814779309594,0.0009785188929562379,-0.005232033039937779,0.02491479744669231,0.012200501099748212,0.0016278955865468604,-0.003120675376250581,0.023025403986073844,0.010152267034637478
01/31/2007,-0.0008853424849111224,0.025802674293149593,-0.0025075174866132496,0.027322111330260888,0.024700807132404547,0.004428712308891034,0.025330682052037663,0.029360945716507582,-0.025260240573296403,-0.008103721774572721,-0.018816269650305757,0.06435370942124827,0.00038833915026074365,0.06594693498275726,-0.024817148949025397,0.020597319836027177,0.021587637490580736,-0.006069341673353481,-0.030518966680234558,0.016161493671417684,-0.019182739295474954,0.006394658334593885,0.0012182498953418061,-0.0033493176774849766,0.002098178832277901,0.006507801044766257,-0.0001241992363785879,-0.0009118387416856891,0.013893906796755617
02/28/2007,-0.010772268167810442,-0.004871191507216601,0.01657728925755353,-0.02433732499427504,0.013604983512688955,0.006472904382509786,0.004903599438249286,-0.0013760262507193353,-0.014092939727695852,-0.029026079498452484,-0.027275160633288064,0.001195262997530604,-0.012821157891181828,0.027193189411075055,-0.010558338473595318,0.02624076803407135,0.019758378808605315,-0.03241393322086948,-0.024872423040617552,-0.0019981361388753307,0.09655619390900744,-0.00648877072599167,0.028725216109515027,0.00499451852632402,9.703469716331966e-05,-0.0038903057895684537,-0.00842040875604964,0.002724346856698102,0.008278684756873473
03/31/2007,-0.04371617756293082,-0.03092059245712929,0.00948613027122531,-0.003580847736128487,-0.00474027425069592,0.035995111344166976,-0.0009573228176991523,0.0038585487010067985,-0.026910149286084328,-0.03318200611739686,0.002333244282006184,-0.04136038750240846,-0.02035005887158811,-0.03807423370470809,-0.030359819144596917,-0.023649117186517264,0.01368733224221609,0.025179450822969157,-0.013171357423519516,0.04153599651219622,0.030690896754234802,-0.014332806080104704,-0.01320978697961952,-0.005866200448676146,-0.004298626673759535,-0.0030590435702742497,-0.0040348046203037505,-0.0056837130227045864,-0.0012707644939484513
04/30/2007,-0.04602011554905308,0.028964574715104805,0.03203247497685437,0.024161757090983386,-0.025042555643680037,0.004026485108594845,-0.04175228490099281,0.017539676221556624,-0.06855242701268034,0.010675938787215412,-0.004780144120690539,0.03496652694443478,0.01907540189205655,-0.02437261675097535,0.019713123683161075,0.03425439725570121,0.004790972823690039,0.030374841084599147,-0.002313750619772903,0.0010630955247500837,0.020750567201178072,0.03024611817920591,-0.014121639144848049,-0.006905710757553465,-0.0004910243636207169,0.004515909147626649,0.003889788047287828,-0.004386221701214374,0.001589828110118169
05/31/2007,-0.022903222377731017,0.012617303359880178,0.0037539373450936634,0.005866281138600353,0.013951787968007886,0.04340526875253016,0.04481583686145632,-0.002048297684519078,-0.04937612610855107,0.003694592674759253,0.026303270742237123,0.017468336206346642,0.004071087578558244,-0.17788066259761753,0.02794081543271111,-0.03576754059629104,-0.006999369353104427,-0.06304950766656782,-0.013709950209304156,0.014979744692413106,0.003573389050373998,0.008962331985793034,-0.005682659715735762,0.00048762936755666984,0.0014073760464559187,0.0021240919106034753,0.00619312474260088,0.0009273030089852472,-0.006267980059985295
06/30/2007,-0.03129290484274857,-0.023754348725041573,0.013702311678982792,-0.01378291545556239,-0.007433791083499116,-0.005579957511904339,0.035489648627686256,0.020348200446398287,-0.03315341705633402,-0.03166615801310917,0.010823233535941522,0.05020238797973316,0.03923492527474872,-0.025247855244314547,-0.016983183038680547,-0.028451054866062725,-0.004797708106489158,0.007372936538204376,-0.013047400209766906,0.03868153732264514,0.012934059475483413,0.01759660220609552,0.0006745661180114805,-0.011815542147362535,-0.007044497386566674,-0.003278649113513004,-0.004499684997410562,-0.011982372121333403,0.0013460360446709754
07/31/2007,-3.748342989366325e-05,-0.05986231947591093,0.01925299043809134,-0.016767177951855172,-0.013839773666694196,-0.015956424791068406,0.04168381689222892,-0.025214350957872476,-0.0558777461491058,0.02582824140483822,-0.01091951887500889,0.014517387079302942,-0.013674335904884411,0.08302093632838682,-0.021368662469908976,-0.016087980733801834,-0.021219255097117445,-0.02483898665981526,-0.008825723747383885,0.019896243554904547,0.039594910076851675,0.016432484787696135,0.0159567904769617,-0.04456089607708353,-0.02428410648109917,-0.008588542705375308,-0.004547702781698625,-0.04218082166919952,-0.014106140889246728
08/31/2007,0.051642186652235564,0.018804709178929284,-0.01819014181289538,0.014907879495439607,-0.00027618084140941523,0.034411234107687746,-0.013267150459006961,-0.016770807932387326,-0.031158079514040725,0.007356909289042251,0.007080692529022929,-0.042855157111289614,0.06227162346240582,-0.06086217173087775,-0.01385662653742829,0.006819941531849769,0.010145672105745088,0.016592693401849542,0.010913785334659,-0.006609300548659949,0.023417218163122935,0.028022101028836337,-0.005725333281183848,-0.017509014049312363,0.0005508509611585055,0.014087969107391102,0.005535153447955247,-0.014653766312444154,0.028794153141487873
09/30/2007,-0.07558714521608889,0.00775227252503959,0.024234718185222957,-0.06863456680660661,-0.004214349932210376,-0.00978659996837355,-0.09254542426739175,-0.027408837481087342,-0.048353087443993054,-0.011725839256715831,0.0005678197238153191,0.007209567319645354,0.02126140881519757,0.010007555621894298,-0.04754626903710112,-0.0012358828233565663,-0.011653686198544089,0.05107742343434799,-0.02249755796495944,-0.0009646838559303587,0.01913949264151296,-0.019648468885080844,-0.032726334375965505,-0.028159627406773538,-0.01980426785155205,-0.013351400285892823,-0.006541512215151461,-0.03162784739445534,-0.0133956925253693
10/31/2007,-0.060242819872000586,-0.04855073765787065,-0.01614806224473904,-0.08792113138046094,-0.021887862514847048,0.010956495805389588,-0.021671228601099934,-0.01904316535759633,-0.056805236945857936,-0.019441967895595012,0.02551835874373607,-0.02240964400989024,-0.025538072493248045,-0.07642285808048149,0.020026656613907845,-0.0016365959964740563,-0.027299251189569235,-0.04497149198340718,-0.02924879561822321,-0.044247645196376605,0.03479953994659685,-0.030337433355038322,0.013913491886776892,-0.05167066742823622,-0.03377637221516319,-0.020258988502918306,-0.00464021648346075,-0.05494341739026523,-0.03211257873172791
11/30/2007,0.01324048233692628,0.021852839682966828,-0.09830660773700274,-0.0025661468715815297,0.0021510927447293774,0.023695276617918256,-0.024680036200802356,-0.012088907729161272,-0.03184432647321481,-0.005402040813415908,-0.020631828923059082,-0.019198697636195278,0.01334584219365703,0.0036178757562531742,0.04540655156676488,0.04557864361693291,0.020401455809297114,-0.0042102833980725615,-0.002805737122330197,0.0072842519815944605,-0.02578325640961498,0.014196032442263376,-0.014398198331272288,-0.017559024444374172,-0.005731631051282802,0.0028831075688892163,-0.004698861376411397,-0.01612510067919795,0.016926478907589994
12/31/2007,-0.025136296961050325,0.04808294310010437,0.012124295616723057,-0.009411216056663422,0.029697515176823293,-0.0005637539820323124,-0.08832818535429957,-0.02182682297760431,-0.032783736488433794,0.004269352928797558,0.00037470852028884203,0.016025682196153343,0.024792550580695762,0.03224425263224745,-0.07190428038617247,0.016428719119292688,0.026853701781673893,0.027278512025015002,0.03148113330832611,0.012039732529476103,-0.048564621856238145,-0.01938419070987419,-0.04048068632834077,-0.022405369131527936,-0.0061133196604873045,0.0055723749861845825,0.00140255167469887,-0.02125011714659092,0.015856045739346968
01/31/2008,0.06768445222115034,0.04136730092443589,0.013285389243825458,0.050579534063614595,-0.00851858785307966,0.013104879401106943,0.04258669232714905,-5.86876143588988e-05,-0.004809011382556867,0.0145008213299826,-0.00897577506060572,-0.036599470814593596,0.03438906947309945,-0.08388586182429682,-0.012359447536133215,0.019397515154101343,0.03589290824392823,-0.011037352435714569,0.08015765344329848,0.02151798246964283,0.031437971079702545,0.06924211397055086,0.03590641254640129,0.07960264008971601,0.046004370119458224,0.02152348723608182,0.006191227704095484,0.07693573815366206,0.04216471992911862
02/29/2008,-0.06630023823247244,0.04366024062993043,0.0167031425068491,-0.02760802633888258,0.0630852312300744,0.0005889978027693098,0.029119447613860865,0.03337978222332538,-0.020243962880265556,-0.011619774125137611,-0.012947546449370155,0.0016168571844496005,-0.019836216857337764,0.0189947195056032,-0.003335381772342067,-0.04251543357360261,0.005800166333452321,0.0887269447088916,-0.016040703437503863,0.045498273344744,-0.03703736612250801,0.006796303605431417,0.009522148836580695,-0.043009290107066826,-0.020292552196636386,-0.0031819321228943567,0.004425116354088125,-0.04160950993511935,-0.010940530624859642
03/31/2008,0.03028177396490226,-0.060440871959140816,-0.05145126063724588,0.027941194289634735,0.02529323272049969,-0.01683173195897076,0.024636232792595497,0.02268837013665146,0.10970696488942897,0.0022763645160421833,-0.007101952541333398,-0.07950824979022392,-0.0021954284798692547,-0.03316319865151266,-0.004225343514625835,-0.06183686876701714,0.003974147038945807,0.04903740191346054,0.0018808383802907183,-0.03142433381322188,-0.0291141448251437,0.05852138948246887,-0.03781524873127888,-0.009721937709211344,-0.002295550542891541,0.0030023762269301407,-0.004028806394778513,-0.006011180041197556,0.00936060986885095
04/30/2008,-0.032192657333428895,-0.018911430132014878,0.008595020016852865,0.044522665771146455,-0.02529208090484915,-0.015814545781751836,0.030633741621380293,0.07545923046890407,0.017313811139837557,-0.03889031776740276,0.053060399980465855,0.0014811803067496,-0.009755913890385878,-0.14442704616792307,-0.10335762501096349,-0.013610472054930359,0.02761492823881827,-0.028331499633421152,-0.039838947961561344,0.05417822364253232,-0.0063489076526736,-0.013677922554901988,0.10209402409993519,-0.008489709881915093,0.0015835232935043735,0.00883465112653677,0.005247297331461296,-0.003524367778003898,0.007280848446010698
05/31/2008,-0.11370919114003503,-0.009991074136268537,-0.014114338677437097,-0.04864270286354035,-0.029762322992224595,-0.000405546591591378,0.015988805039421138,-0.000666253488567168,0.004928546507376168,-0.007532859946494249,-0.0156867016582644,-0.029156867123636653,0.04440273132887179,-0.07516902142115844,-0.09749069456840993,-0.014146749452049325,0.025347338404093835,0.026556650497995528,0.04907901438894741,0.004672439571494373,0.05088222207546285,-0.05332346684024708,-0.0036989707799854298,-0.052551378175662404,-0.025978238138298686,-0.006690124715529116,-0.007832900629892295,-0.052180359795290995,0.00474599460058292
